datetime,symbol,open,high,low,close,volume
2026-05-28 08:55:00,OANDA:BCOUSD,98.276,98.308,98.074,98.08,251.0
2026-05-28 09:00:00,OANDA:BCOUSD,98.09,98.192,98.006,98.006,304.0
2026-05-28 09:05:00,OANDA:BCOUSD,98.001,98.022,97.788,97.934,290.0
2026-05-28 09:10:00,OANDA:BCOUSD,97.924,97.99,97.804,97.814,255.0
2026-05-28 09:15:00,OANDA:BCOUSD,97.82,97.912,97.778,97.897,264.0
2026-05-28 09:20:00,OANDA:BCOUSD,97.892,98.052,97.83,97.954,211.0
2026-05-28 09:25:00,OANDA:BCOUSD,97.932,97.932,97.788,97.803,235.0
2026-05-28 09:30:00,OANDA:BCOUSD,97.808,97.87,97.56,97.648,378.0
2026-05-28 09:35:00,OANDA:BCOUSD,97.652,97.658,97.378,97.508,376.0
2026-05-28 09:40:00,OANDA:BCOUSD,97.512,97.606,97.332,97.496,448.0
2026-05-28 09:45:00,OANDA:BCOUSD,97.518,97.558,97.238,97.342,375.0
2026-05-28 09:50:00,OANDA:BCOUSD,97.336,97.352,97.134,97.202,344.0
2026-05-28 09:55:00,OANDA:BCOUSD,97.206,97.232,97.098,97.134,336.0
2026-05-28 10:00:00,OANDA:BCOUSD,97.149,97.186,96.916,96.988,618.0
2026-05-28 10:05:00,OANDA:BCOUSD,96.978,97.366,96.916,97.34,406.0
2026-05-28 10:10:00,OANDA:BCOUSD,97.324,97.469,97.298,97.417,309.0
2026-05-28 10:15:00,OANDA:BCOUSD,97.422,97.64,97.34,97.484,336.0
2026-05-28 10:20:00,OANDA:BCOUSD,97.479,97.546,97.462,97.514,202.0
2026-05-28 10:25:00,OANDA:BCOUSD,97.51,97.7,97.38,97.69,403.0
2026-05-28 10:30:00,OANDA:BCOUSD,97.7,97.876,97.586,97.824,740.0
2026-05-28 10:35:00,OANDA:BCOUSD,97.844,98.098,97.829,98.057,620.0
2026-05-28 10:40:00,OANDA:BCOUSD,98.02,98.104,97.653,97.658,446.0
2026-05-28 10:45:00,OANDA:BCOUSD,97.648,97.648,97.466,97.512,343.0
2026-05-28 10:50:00,OANDA:BCOUSD,97.518,97.646,97.326,97.626,386.0
2026-05-28 10:55:00,OANDA:BCOUSD,97.642,97.668,97.517,97.548,308.0
2026-05-28 11:00:00,OANDA:BCOUSD,97.544,97.916,97.544,97.792,415.0
2026-05-28 11:05:00,OANDA:BCOUSD,97.796,97.916,97.63,97.656,374.0
2026-05-28 11:10:00,OANDA:BCOUSD,97.652,97.832,94.65,95.219,1069.0
2026-05-28 11:15:00,OANDA:BCOUSD,95.302,96.228,94.976,95.56,2142.0
2026-05-28 11:20:00,OANDA:BCOUSD,95.556,96.16,95.39,96.005,1482.0
2026-05-28 11:25:00,OANDA:BCOUSD,96.0,96.212,95.736,96.056,1117.0
2026-05-28 11:30:00,OANDA:BCOUSD,96.052,96.522,95.834,96.412,969.0
2026-05-28 11:35:00,OANDA:BCOUSD,96.392,96.884,96.362,96.46,1039.0
2026-05-28 11:40:00,OANDA:BCOUSD,96.454,96.536,95.998,96.066,1059.0
2026-05-28 11:45:00,OANDA:BCOUSD,96.076,96.718,95.786,96.634,1297.0
2026-05-28 11:50:00,OANDA:BCOUSD,96.614,96.665,96.303,96.504,678.0
2026-05-28 11:55:00,OANDA:BCOUSD,96.51,96.702,96.184,96.288,915.0
2026-05-28 12:00:00,OANDA:BCOUSD,96.292,96.442,95.81,95.884,835.0
2026-05-28 12:05:00,OANDA:BCOUSD,95.878,96.344,95.748,96.204,757.0
2026-05-28 12:10:00,OANDA:BCOUSD,96.214,96.426,96.095,96.354,772.0
2026-05-28 12:15:00,OANDA:BCOUSD,96.348,96.498,96.286,96.338,521.0
2026-05-28 12:20:00,OANDA:BCOUSD,96.352,96.7,96.306,96.41,715.0
