datetime,symbol,open,high,low,close,volume
2026-05-28 23:10:00,JAPAN225,65800.0,65805.0,65800.0,65805.0,3
2026-05-28 23:15:00,JAPAN225,65840.0,65870.0,65840.0,65860.0,7
2026-05-28 23:20:00,JAPAN225,65875.0,65910.0,65870.0,65895.0,19
2026-05-28 23:25:00,JAPAN225,65870.0,65870.0,65870.0,65870.0,1
2026-05-28 23:30:00,JAPAN225,65815.0,65815.0,65780.0,65780.0,7
2026-05-28 23:35:00,JAPAN225,65795.0,65795.0,65770.0,65770.0,2
2026-05-28 23:40:00,JAPAN225,65765.0,65780.0,65760.0,65780.0,3
2026-05-28 23:45:00,JAPAN225,65770.0,65790.0,65600.0,65600.0,24
2026-05-28 23:50:00,JAPAN225,65600.0,65690.0,65600.0,65690.0,18
2026-05-28 23:55:00,JAPAN225,65670.0,65825.0,65670.0,65825.0,26
2026-05-29 00:00:00,JAPAN225,65790.0,65810.0,65605.0,65800.0,35
2026-05-29 00:05:00,JAPAN225,65820.0,65950.0,65770.0,65855.0,47
2026-05-29 00:10:00,JAPAN225,65900.0,66000.0,65895.0,66000.0,18
2026-05-29 00:15:00,JAPAN225,66000.0,66035.0,65920.0,65920.0,18
2026-05-29 00:20:00,JAPAN225,65900.0,65970.0,65820.0,65970.0,23
2026-05-29 00:25:00,JAPAN225,65970.0,66045.0,65950.0,65950.0,28
2026-05-29 00:30:00,JAPAN225,65960.0,65960.0,65740.0,65760.0,30
2026-05-29 00:35:00,JAPAN225,65745.0,65820.0,65685.0,65795.0,13
2026-05-29 00:40:00,JAPAN225,65795.0,65805.0,65640.0,65755.0,21
2026-05-29 00:45:00,JAPAN225,65775.0,65800.0,65705.0,65800.0,7
2026-05-29 00:50:00,JAPAN225,65800.0,65800.0,65700.0,65700.0,6
2026-05-29 00:55:00,JAPAN225,65700.0,65700.0,65700.0,65700.0,1
2026-05-29 01:00:00,JAPAN225,65780.0,65850.0,65710.0,65830.0,23
2026-05-29 01:05:00,JAPAN225,65795.0,65950.0,65795.0,65935.0,29
2026-05-29 01:10:00,JAPAN225,65985.0,65990.0,65835.0,65850.0,13
2026-05-29 01:15:00,JAPAN225,65910.0,66070.0,65910.0,66030.0,20
2026-05-29 01:20:00,JAPAN225,66045.0,66065.0,65925.0,65925.0,12
2026-05-29 01:25:00,JAPAN225,65910.0,65910.0,65820.0,65840.0,28
2026-05-29 01:30:00,JAPAN225,65810.0,65850.0,65780.0,65785.0,7
2026-05-29 01:35:00,JAPAN225,65855.0,65965.0,65855.0,65930.0,8
2026-05-29 01:40:00,JAPAN225,66000.0,66000.0,65960.0,65960.0,2
2026-05-29 01:45:00,JAPAN225,65990.0,66000.0,65805.0,65815.0,9
2026-05-29 01:50:00,JAPAN225,65795.0,65855.0,65760.0,65855.0,6
2026-05-29 01:55:00,JAPAN225,65910.0,65910.0,65910.0,65910.0,2
2026-05-29 04:05:00,JAPAN225,66305.0,66305.0,66305.0,66305.0,0
2026-05-29 04:10:00,JAPAN225,66280.0,66350.0,66280.0,66350.0,7
